state_name_data,dfso,district_code,district_name,state_code,state_name,,
MIZORAM,LUNGLEI,265,LUNGLEI,15,MIZORAM,,
MIZORAM,MAMIT,266,MAMIT,15,MIZORAM,,
MIZORAM,SAIHA,267,SAIHA,15,MIZORAM,,
MIZORAM,SERCHHIP,268,SERCHHIP,15,MIZORAM,,
NAGALAND,Assistant Director Food & Civil Supplies KOHIMA,245,KOHIMA,13,NAGALAND,,
NAGALAND,"Assistant Director Food & Civil Supply, Mon",247,MON,13,NAGALAND,,
NAGALAND,"Assistant Director Food & Civil Supply, Tuensang",249,TUENSANG,13,NAGALAND,,
NAGALAND,"Assistant Director Food & Civil Supply, Wokha",250,WOKHA,13,NAGALAND,,
NAGALAND,"ASSISTANT DIRECTOR FOOD & CIVIL SUPPLY, ZUNHEBOTO",251,ZUNHEBOTO,13,NAGALAND,,
NAGALAND,DIMAPUR,244,DIMAPUR,13,NAGALAND,,
NAGALAND,KIPHIRE,614,KIPHIRE,13,NAGALAND,,
NAGALAND,KOHIMA,245,KOHIMA,13,NAGALAND,,
NAGALAND,LONGLENG,615,LONGLENG,13,NAGALAND,,
NAGALAND,MOKOKCHUNG,246,MOKOKCHUNG,13,NAGALAND,,
NAGALAND,MON,247,MON,13,NAGALAND,,
NAGALAND,"OFFICE OF THE ASSISTANT DIRECTOR FOOD & CIVIL SUPPLY, MOKOKCHUNG",246,MOKOKCHUNG,13,NAGALAND,,
NAGALAND,"OFFICE OF THE ASSISTANT DIRECTOR, FOOD & CIVIL SUPPLIES, DIMAPUR",244,DIMAPUR,13,NAGALAND,,
NAGALAND,"OFFICE OF THE SUPERINTENDENT OF SUPPLIES, PEREN",613,PEREN,13,NAGALAND,,
NAGALAND,"OFFICE OF THE SUPERINTENDENT,FOOD&CIVIL SUPPLIES,KIPHIRE",614,KIPHIRE,13,NAGALAND,,
NAGALAND,"OFFICE OF THE SUPERINTENDENT,FOOD&CIVIL SUPPLIES,LONGLENG",615,LONGLENG,13,NAGALAND,,
NAGALAND,PEREN,613,PEREN,13,NAGALAND,,
NAGALAND,PHEK,248,PHEK,13,NAGALAND,,
NAGALAND,"Superintendent of Food & Civil Supply, Phek",248,PHEK,13,NAGALAND,,
NAGALAND,TUENSANG,249,TUENSANG,13,NAGALAND,,
NAGALAND,WOKHA,250,WOKHA,13,NAGALAND,,
NAGALAND,ZUNHEBOTO,251,ZUNHEBOTO,13,NAGALAND,,
ODISHA,ANGUL,344,ANUGUL,21,ODISHA,,
ODISHA,ANUGUL,344,ANUGUL,21,ODISHA,,
ODISHA,BALANGIR,345,BALANGIR,21,ODISHA,,
ODISHA,BALASORE,346,BALESHWAR,21,ODISHA,,
ODISHA,BALESHWAR,346,BALESHWAR,21,ODISHA,,
ODISHA,BARAGARH,347,BARGARH,21,ODISHA,,
ODISHA,BARGARH,347,BARGARH,21,ODISHA,,
ODISHA,BHADRAK,348,BHADRAK,21,ODISHA,,
ODISHA,BOLANGIR,345,BALANGIR,21,ODISHA,,
ODISHA,BOUDH,349,BOUDH,21,ODISHA,,
ODISHA,CUTTACK,350,CUTTACK,21,ODISHA,,
ODISHA,DCSO ANUGUL,344,ANUGUL,21,ODISHA,,
ODISHA,DCSO BALANGIR,345,BALANGIR,21,ODISHA,,
ODISHA,DCSO BALESHWAR,346,BALESHWAR,21,ODISHA,,
ODISHA,DCSO BARGARH,347,BARGARH,21,ODISHA,,
ODISHA,DCSO BHADRAK,348,BHADRAK,21,ODISHA,,
ODISHA,DCSO BOUDH,349,BOUDH,21,ODISHA,,
ODISHA,DCSO CUTTACK,350,CUTTACK,21,ODISHA,,
ODISHA,DCSO DEOGARH,351,DEOGARH,21,ODISHA,,
ODISHA,DCSO DHENKANAL,352,DHENKANAL,21,ODISHA,,
ODISHA,DCSO GAJAPATI,353,GAJAPATI,21,ODISHA,,
ODISHA,DCSO GANJAM,354,GANJAM,21,ODISHA,,
ODISHA,DCSO JAGATSINGHAPUR,355,JAGATSINGHAPUR,21,ODISHA,,
ODISHA,DCSO JAJAPUR,356,JAJAPUR,21,ODISHA,,
ODISHA,DCSO JHARSUGUDA,357,JHARSUGUDA,21,ODISHA,,
ODISHA,DCSO KALAHANDI,358,KALAHANDI,21,ODISHA,,
ODISHA,DCSO KANDHAMAL,359,KANDHAMAL,21,ODISHA,,
ODISHA,DCSO KENDRAPARA,360,KENDRAPARA,21,ODISHA,,
ODISHA,DCSO KENDUJHAR,361,KENDUJHAR,21,ODISHA,,
ODISHA,DCSO KHORDHA,362,KHORDHA,21,ODISHA,,
ODISHA,DCSO KORAPUT,363,KORAPUT,21,ODISHA,,
ODISHA,DCSO MALKANGIRI,364,MALKANGIRI,21,ODISHA,,
ODISHA,DCSO MAYURBHANJ,365,MAYURBHANJ,21,ODISHA,,
ODISHA,DCSO NABARANGPUR,366,NABARANGPUR,21,ODISHA,,
ODISHA,DCSO NAYAGARH,367,NAYAGARH,21,ODISHA,,
ODISHA,DCSO NUAPADA,368,NUAPADA,21,ODISHA,,
ODISHA,DCSO PURI,369,PURI,21,ODISHA,,
ODISHA,DCSO RAYAGADA,370,RAYAGADA,21,ODISHA,,
ODISHA,DCSO SAMBALPUR,371,SAMBALPUR,21,ODISHA,,
ODISHA,DCSO SONEPUR,372,SONEPUR,21,ODISHA,,
ODISHA,DCSO SUNDARGARH,373,SUNDARGARH,21,ODISHA,,
ODISHA,DEOGARH,351,DEOGARH,21,ODISHA,,
ODISHA,DHENKANAL,352,DHENKANAL,21,ODISHA,,
ODISHA,GAJAPATI,353,GAJAPATI,21,ODISHA,,
ODISHA,GANJAM,354,GANJAM,21,ODISHA,,
ODISHA,JAGATSINGHAPUR,355,JAGATSINGHAPUR,21,ODISHA,,
ODISHA,JAGATSINGHPUR,355,JAGATSINGHAPUR,21,ODISHA,,
ODISHA,JAJAPUR,356,JAJAPUR,21,ODISHA,,
ODISHA,JAJPUR,356,JAJAPUR,21,ODISHA,,
ODISHA,JHARSUGUDA,357,JHARSUGUDA,21,ODISHA,,
ODISHA,KALAHANDI,358,KALAHANDI,21,ODISHA,,
ODISHA,KANDHAMAL,359,KANDHAMAL,21,ODISHA,,
ODISHA,KENDRAPARA,360,KENDRAPARA,21,ODISHA,,
ODISHA,KENDUJHAR,361,KENDUJHAR,21,ODISHA,,
ODISHA,KEONJHAR,361,KENDUJHAR,21,ODISHA,,
ODISHA,KHORDHA,362,KHORDHA,21,ODISHA,,
ODISHA,KORAPUT,363,KORAPUT,21,ODISHA,,
ODISHA,MALKANGIRI,364,MALKANGIRI,21,ODISHA,,
ODISHA,MAYURBHANJ,365,MAYURBHANJ,21,ODISHA,,
ODISHA,NABARANGPUR,366,NABARANGPUR,21,ODISHA,,
ODISHA,NAWARANGPUR,366,NABARANGPUR,21,ODISHA,,
ODISHA,NAYAGARH,367,NAYAGARH,21,ODISHA,,
ODISHA,NUAPADA,368,NUAPADA,21,ODISHA,,
ODISHA,PURI,369,PURI,21,ODISHA,,
ODISHA,RAYAGADA,370,RAYAGADA,21,ODISHA,,
ODISHA,SAMBALPUR,371,SAMBALPUR,21,ODISHA,,
ODISHA,SONEPUR,372,SONEPUR,21,ODISHA,,
ODISHA,SUNDARGARH,373,SUNDARGARH,21,ODISHA,,
ODISHA,SUNDERGARH,373,SUNDARGARH,21,ODISHA,,
PUNJAB,AMRITSAR,27,AMRITSAR,3,PUNJAB,,
PUNJAB,BARNALA,605,BARNALA,3,PUNJAB,,
PUNJAB,BATHINDA,28,BATHINDA,3,PUNJAB,,
PUNJAB,DFSC AMRITSAR,27,AMRITSAR,3,PUNJAB,,
PUNJAB,DFSC BARNALA,605,BARNALA,3,PUNJAB,,
PUNJAB,DFSC Bathinda,28,BATHINDA,3,PUNJAB,,
PUNJAB,DFSC FARIDKOT,29,FARIDKOT,3,PUNJAB,,
PUNJAB,DFSC Fatehgarh Sahib,30,FATEHGARH SAHIB,3,PUNJAB,,
PUNJAB,DFSC Fazilka,651,FAZILKA,3,PUNJAB,,
PUNJAB,DFSC Ferozepur,31,FEROZEPUR,3,PUNJAB,,
PUNJAB,DFSC Gurdaspur,32,GURDASPUR,3,PUNJAB,,
PUNJAB,DFSC Hoshiarpur,33,HOSHIARPUR,3,PUNJAB,,
PUNJAB,DFSC Jalandhar,34,JALANDHAR,3,PUNJAB,,
PUNJAB,DFSC Kapurthala,35,KAPURTHALA,3,PUNJAB,,
PUNJAB,DFSC Ludhiana,36,LUDHIANA,3,PUNJAB,,
PUNJAB,DFSC Mansa,37,MANSA,3,PUNJAB,,
PUNJAB,DFSC MOGA,38,MOGA,3,PUNJAB,,
PUNJAB,DFSC Pathankot,662,PATHANKOT,3,PUNJAB,,
PUNJAB,DFSC PATIALA,41,PATIALA,3,PUNJAB,,
PUNJAB,DFSC ROOPNAGAR,42,RUPNAGAR,3,PUNJAB,,
PUNJAB,DFSC SANGRUR,43,SANGRUR,3,PUNJAB,,
PUNJAB,DFSC SBS Nagar,40,Shahid Bhagat Singh Nagar,3,PUNJAB,,
PUNJAB,DFSC Sri Muktsar Sahib,39,SRI MUKTSAR SAHIB,3,PUNJAB,,
PUNJAB,DFSC Tarntaran,609,Tarn Taran,3,PUNJAB,,
PUNJAB,"DFSC, SAS Nagar",608,S.A.S Nagar,3,PUNJAB,,
PUNJAB,FARIDKOT,29,FARIDKOT,3,PUNJAB,,
PUNJAB,FATEHGARH SAHIB,30,FATEHGARH SAHIB,3,PUNJAB,,
PUNJAB,FAZILKA,651,FAZILKA,3,PUNJAB,,
PUNJAB,FEROZEPUR,31,FEROZEPUR,3,PUNJAB,,
PUNJAB,FIROZEPUR,31,FEROZEPUR,3,PUNJAB,,
PUNJAB,GURDASPUR,32,GURDASPUR,3,PUNJAB,,
PUNJAB,HOSHIARPUR,33,HOSHIARPUR,3,PUNJAB,,
PUNJAB,JALANDHAR,34,JALANDHAR,3,PUNJAB,,
PUNJAB,KAPURTHALA,35,KAPURTHALA,3,PUNJAB,,
PUNJAB,LUDHIANA,36,LUDHIANA,3,PUNJAB,,
PUNJAB,MANSA,37,MANSA,3,PUNJAB,,
PUNJAB,MOGA,38,MOGA,3,PUNJAB,,
PUNJAB,PATHANKOT,662,PATHANKOT,3,PUNJAB,,
PUNJAB,PATIALA,41,PATIALA,3,PUNJAB,,
PUNJAB,RUPNAGAR,42,RUPNAGAR,3,PUNJAB,,
PUNJAB,S.A.S NAGAR,608,S.A.S Nagar,3,PUNJAB,,
PUNJAB,SAHIBZADA AJIT SINGH NAGAR,608,S.A.S Nagar,3,PUNJAB,,
PUNJAB,SANGRUR,43,SANGRUR,3,PUNJAB,,
PUNJAB,SHAHID BHAGAT SINGH NAGAR,40,Shahid Bhagat Singh Nagar,3,PUNJAB,,
PUNJAB,SRI MUKTSAR SAHIB,39,SRI MUKTSAR SAHIB,3,PUNJAB,,
PUNJAB,TARN TARAN,609,Tarn Taran,3,PUNJAB,,
RAJASTHAN,AJMER,86,AJMER,8,RAJASTHAN,,
RAJASTHAN,AJMER RURAL,86,AJMER,8,RAJASTHAN,,
RAJASTHAN,Ajmer Urban,86,AJMER,8,RAJASTHAN,,
RAJASTHAN,ALWAR,87,ALWAR,8,RAJASTHAN,,
RAJASTHAN,BANSWARA,88,BANSWARA,8,RAJASTHAN,,
RAJASTHAN,BARAN,89,BARAN,8,RAJASTHAN,,
RAJASTHAN,BARMER,90,BARMER,8,RAJASTHAN,,
RAJASTHAN,BHARATPUR,91,BHARATPUR,8,RAJASTHAN,,
RAJASTHAN,BHARATPUR RURAL,91,BHARATPUR,8,RAJASTHAN,,
RAJASTHAN,Bharatpur Urban,91,BHARATPUR,8,RAJASTHAN,,
RAJASTHAN,BHILWARA,92,BHILWARA,8,RAJASTHAN,,
RAJASTHAN,BIKANER,93,BIKANER,8,RAJASTHAN,,
RAJASTHAN,BIKANER RURAL,93,BIKANER,8,RAJASTHAN,,
RAJASTHAN,Bikaner Urban,93,BIKANER,8,RAJASTHAN,,
RAJASTHAN,BUNDI,94,BUNDI,8,RAJASTHAN,,
RAJASTHAN,CHITTAURGARH,95,CHITTORGARH,8,RAJASTHAN,,
RAJASTHAN,CHITTORGARH,95,CHITTORGARH,8,RAJASTHAN,,
RAJASTHAN,CHURU,96,CHURU,8,RAJASTHAN,,
RAJASTHAN,DAUSA,97,DAUSA,8,RAJASTHAN,,
RAJASTHAN,DHAULPUR,98,DHOLPUR,8,RAJASTHAN,,
RAJASTHAN,DHOLPUR,98,DHOLPUR,8,RAJASTHAN,,
RAJASTHAN,DUNGARPUR,99,DUNGARPUR,8,RAJASTHAN,,
RAJASTHAN,GANGANAGAR,100,GANGANAGAR,8,RAJASTHAN,,
RAJASTHAN,HANUMANGARH,101,HANUMANGARH,8,RAJASTHAN,,
RAJASTHAN,JAIPUR,102,JAIPUR,8,RAJASTHAN,,
RAJASTHAN,JAIPUR RURAL,102,JAIPUR,8,RAJASTHAN,,
RAJASTHAN,Jaipur Urban,102,JAIPUR,8,RAJASTHAN,,
RAJASTHAN,JAISALMER,103,JAISALMER,8,RAJASTHAN,,
RAJASTHAN,JALOR,104,JALORE,8,RAJASTHAN,,
RAJASTHAN,JALORE,104,JALORE,8,RAJASTHAN,,
RAJASTHAN,JHALAWAR,105,JHALAWAR,8,RAJASTHAN,,
RAJASTHAN,JHUNJHUNU,106,JHUNJHUNU,8,RAJASTHAN,,
RAJASTHAN,JHUNJHUNUN,106,JHUNJHUNU,8,RAJASTHAN,,
RAJASTHAN,JODHPUR,107,JODHPUR,8,RAJASTHAN,,
RAJASTHAN,JODHPUR RURAL,107,JODHPUR,8,RAJASTHAN,,
RAJASTHAN,Jodhpur Urban,107,JODHPUR,8,RAJASTHAN,,
RAJASTHAN,KARAULI,108,KARAULI,8,RAJASTHAN,,
RAJASTHAN,KOTA,109,KOTA,8,RAJASTHAN,,
RAJASTHAN,KOTA RURAL,109,KOTA,8,RAJASTHAN,,
RAJASTHAN,Kota Urban,109,KOTA,8,RAJASTHAN,,
RAJASTHAN,NAGAUR,110,NAGAUR,8,RAJASTHAN,,
RAJASTHAN,PALI,111,PALI,8,RAJASTHAN,,
RAJASTHAN,PRATAPGARH,629,PRATAPGARH,8,RAJASTHAN,,
RAJASTHAN,PRATAPGARH,174,PRATAPGARH,9,UTTAR PRADESH,,
RAJASTHAN,RAJSAMAND,112,RAJSAMAND,8,RAJASTHAN,,
RAJASTHAN,SAWAI MADHOPUR,113,SAWAI MADHOPUR,8,RAJASTHAN,,
RAJASTHAN,SIKAR,114,SIKAR,8,RAJASTHAN,,
RAJASTHAN,SIROHI,115,SIROHI,8,RAJASTHAN,,
RAJASTHAN,TONK,116,TONK,8,RAJASTHAN,,
RAJASTHAN,UDAIPUR,117,UDAIPUR,8,RAJASTHAN,,
RAJASTHAN,UDAIPUR RURAL,117,UDAIPUR,8,RAJASTHAN,,
RAJASTHAN,Udaipur Urban,117,UDAIPUR,8,RAJASTHAN,,
SIKKIM,DCSO EAST,225,EAST DISTRICT,11,SIKKIM,,
SIKKIM,DCSO NORTH,226,NORTH DISTRICT,11,SIKKIM,,
SIKKIM,DCSO SOUTH,227,SOUTH DISTRICT,11,SIKKIM,,
SIKKIM,DCSO WEST,228,WEST DISTRICT,11,SIKKIM,,
SIKKIM,EAST DISTRICT,225,EAST DISTRICT,11,SIKKIM,,
SIKKIM,EAST SIKKIM,225,EAST DISTRICT,11,SIKKIM,,
SIKKIM,NORTH DISTRICT,226,NORTH DISTRICT,11,SIKKIM,,
SIKKIM,NORTH SIKKIM,226,NORTH DISTRICT,11,SIKKIM,,
SIKKIM,SOUTH DISTRICT,227,SOUTH DISTRICT,11,SIKKIM,,
SIKKIM,SOUTH SIKKIM,227,SOUTH DISTRICT,11,SIKKIM,,
SIKKIM,WEST DISTRICT,228,WEST DISTRICT,11,SIKKIM,,
SIKKIM,WEST SIKKIM,228,WEST DISTRICT,11,SIKKIM,,
TAMIL NADU,ARIYALUR,610,Ariyalur,33,TAMIL NADU,,
TAMIL NADU,CHENGALPATTU,730,CHENGALPATTU,33,TAMIL NADU,,
TAMIL NADU,Chengalpet,730,CHENGALPATTU,33,TAMIL NADU,,
TAMIL NADU,CHENNAI,568,CHENNAI,33,TAMIL NADU,,
TAMIL NADU,COIMBATORE,569,COIMBATORE,33,TAMIL NADU,,
TAMIL NADU,CUDDALORE,570,CUDDALORE,33,TAMIL NADU,,
TAMIL NADU,DHARMAPURI,571,DHARMAPURI,33,TAMIL NADU,,
TAMIL NADU,DINDIGUL,572,DINDIGUL,33,TAMIL NADU,,
TAMIL NADU,ERODE,573,ERODE,33,TAMIL NADU,,
TAMIL NADU,Kallakurichi,729,KALLAKURICHI,33,TAMIL NADU,,
TAMIL NADU,KANCHIPURAM,574,KANCHIPURAM,33,TAMIL NADU,,
TAMIL NADU,KANNIYAKUMARI,575,KANNIYAKUMARI,33,TAMIL NADU,,
TAMIL NADU,KANYAKUMARI,575,KANNIYAKUMARI,33,TAMIL NADU,,
TAMIL NADU,KARUR,576,KARUR,33,TAMIL NADU,,
TAMIL NADU,KRISHNAGIRI,577,KRISHNAGIRI,33,TAMIL NADU,,
TAMIL NADU,MADURAI,578,MADURAI,33,TAMIL NADU,,
TAMIL NADU,NAGAPATTINAM,579,NAGAPATTINAM,33,TAMIL NADU,,
TAMIL NADU,NAMAKKAL,580,NAMAKKAL,33,TAMIL NADU,,
TAMIL NADU,NILGIRIS,587,THE NILGIRIS,33,TAMIL NADU,,
TAMIL NADU,PERAMBALUR,581,PERAMBALUR,33,TAMIL NADU,,
TAMIL NADU,PUDUKKOTTAI,582,PUDUKKOTTAI,33,TAMIL NADU,,
TAMIL NADU,RAMANATHAPURAM,583,RAMANATHAPURAM,33,TAMIL NADU,,
TAMIL NADU,Ranipet,731,Ranipet,33,TAMIL NADU,,
TAMIL NADU,SALEM,584,SALEM,33,TAMIL NADU,,
TAMIL NADU,SIVAGANGA,585,SIVAGANGA,33,TAMIL NADU,,
TAMIL NADU,SIVAGANGAI,585,SIVAGANGA,33,TAMIL NADU,,
TAMIL NADU,Tenkasi,733,TENKASI,33,TAMIL NADU,,
TAMIL NADU,THANJAVUR,586,THANJAVUR,33,TAMIL NADU,,
TAMIL NADU,THE NILGIRIS,587,THE NILGIRIS,33,TAMIL NADU,,
TAMIL NADU,THENI,588,THENI,33,TAMIL NADU,,
TAMIL NADU,THIRUCHIRAPALLI,591,TIRUCHIRAPPALLI,33,TAMIL NADU,,
TAMIL NADU,THIRUVALLUR,589,THIRUVALLUR,33,TAMIL NADU,,
TAMIL NADU,THIRUVANNAMALAI,593,TIRUVANNAMALAI,33,TAMIL NADU,,
TAMIL NADU,THIRUVARUR,590,THIRUVARUR,33,TAMIL NADU,,
TAMIL NADU,TIRUCHIRAPPALLI,591,TIRUCHIRAPPALLI,33,TAMIL NADU,,
TAMIL NADU,TIRUNELVELI,592,TIRUNELVELI,33,TAMIL NADU,,
TAMIL NADU,Tirupathur,732,Tirupathur,33,TAMIL NADU,,
TAMIL NADU,TIRUPPUR,634,TIRUPPUR,33,TAMIL NADU,,
TAMIL NADU,TIRUVANNAMALAI,593,TIRUVANNAMALAI,33,TAMIL NADU,,
TAMIL NADU,TUTICORIN,594,TUTICORIN,33,TAMIL NADU,,
TAMIL NADU,VELLORE,595,VELLORE,33,TAMIL NADU,,
TAMIL NADU,VILLUPURAM,596,VILLUPURAM,33,TAMIL NADU,,
TAMIL NADU,VILUPPURAM,596,VILLUPURAM,33,TAMIL NADU,,
TAMIL NADU,VIRUDHUNAGAR,597,VIRUDHUNAGAR,33,TAMIL NADU,,
TELANGANA,A,,,,,,
TELANGANA,ADILABAD,501,ADILABAD,36,TELANGANA,,
TELANGANA,BHADRADRI KOTHAGUDEM,690,BHADRADRI KOTHAGUDEM,36,TELANGANA,,
TELANGANA,BHADRDRI KOTHAGUDEM,690,BHADRADRI KOTHAGUDEM,36,TELANGANA,,
TELANGANA,DFSO Adilabad,501,ADILABAD,36,TELANGANA,,
TELANGANA,DFSO Bhadrdri Kothagudem,690,BHADRADRI KOTHAGUDEM,36,TELANGANA,,
TELANGANA,DFSO Jayashankar Bhupalpalli,687,JAYASHANKAR BHUPALAPALLY,36,TELANGANA,,
TELANGANA,DFSO Jogulamba Gadwal,695,JOGULAMBA GADWAL,36,TELANGANA,,
TELANGANA,DFSO Karimnagar,508,KARIMNAGAR,36,TELANGANA,,
TELANGANA,DFSO Khammam,509,KHAMMAM,36,TELANGANA,,
TELANGANA,DFSO Kumarambheem Asifabad,699,KUMURAM BHEEM ASIFABAD,36,TELANGANA,,
TELANGANA,DFSO Mahabubabad,688,MAHABUBABAD,36,TELANGANA,,
TELANGANA,DFSO Manchiryala,684,MANCHERIAL,36,TELANGANA,,
TELANGANA,DFSO Nagarkarnool,694,NAGARKURNOOL,36,TELANGANA,,
TELANGANA,DFSO Nalgonda,514,NALGONDA,36,TELANGANA,,
TELANGANA,DFSO Nirmal,680,Nirmal,36,TELANGANA,,
TELANGANA,DFSO Ranga Reddy,518,RANGA REDDY,36,TELANGANA,,
TELANGANA,Hanumakonda,686,WARANGAL URBAN,36,TELANGANA,,
TELANGANA,HYDERABAD,507,HYDERABAD,36,TELANGANA,,
TELANGANA,JAGITIAL,681,Jagitial,36,TELANGANA,,
TELANGANA,JAGITYAL,681,Jagitial,36,TELANGANA,,
TELANGANA,JANAGAON,689,JANGOAN,36,TELANGANA,,
TELANGANA,JANAGOAN,689,JANGOAN,36,TELANGANA,,
TELANGANA,JANGOAN,689,JANGOAN,36,TELANGANA,,
TELANGANA,JAYASHANKAR BHUPALAPALLY,687,JAYASHANKAR BHUPALAPALLY,36,TELANGANA,,
TELANGANA,JAYASHANKAR BHUPALPALLI,687,JAYASHANKAR BHUPALAPALLY,36,TELANGANA,,
TELANGANA,JOGULAMBA GADWAL,695,JOGULAMBA GADWAL,36,TELANGANA,,
TELANGANA,KAMAREDDY,685,KAMAREDDY,36,TELANGANA,,
TELANGANA,KARIMNAGAR,508,KARIMNAGAR,36,TELANGANA,,
TELANGANA,KHAMMAM,509,KHAMMAM,36,TELANGANA,,
TELANGANA,KUMARAMBHEEM ASIFABAD,699,KUMURAM BHEEM ASIFABAD,36,TELANGANA,,
TELANGANA,KUMURAM BHEEM ASIFABAD,699,KUMURAM BHEEM ASIFABAD,36,TELANGANA,,
TELANGANA,MAHABUBABAD,688,MAHABUBABAD,36,TELANGANA,,
TELANGANA,MAHABUBNAGAR,512,MAHABUBNAGAR,36,TELANGANA,,
TELANGANA,MAHBUBNAGAR,512,MAHABUBNAGAR,36,TELANGANA,,
TELANGANA,MANCHERIAL,684,MANCHERIAL,36,TELANGANA,,
